followers_count,friends_count,account_created_at,created_at,full_text,truncated,source,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,tweet_id_hashed,clean_text,tokens,label_sentiment,label_confidence,label_cardiffnlp,label_conf_cardiffnlp
37472,512,2011-03-14 18:02:00,2022-12-11 13:43:00,La FIFA cambia la pelota para los últimos cuatro partidos del Mundial de Qatar 2022 https://t.co/qN9BSEflu7,False,Twitter Web App,,,,False,0,0,False,False,es,85ad8417bf1bd162b609c4d833357700b36463ceb242eb98e1dcd4852fff98e1,la fifa cambia la pelota para los últimos cuatro partidos del mundial de qatar 2022,"['la', 'fifa', 'cambia', 'la', 'pelota', 'para', 'los', 'últimos', 'cuatro', 'partidos', 'del', 'mundial', 'de', 'qatar', '2022']",neutro,0.797,neutro,0.869
167552,346,2008-10-09 19:31:00,2022-12-11 12:39:00,"⚽La FIFA presentó la pelota que será utilizada en los últimos cuatro partidos. En español ""Al Hilm"", significa ""el sueño""

🇶🇦El balón nuevo presenta un diseño con fondo dorado, motivos triangulares inspirados en los desiertos de la cuidad de Doha y tiene la bandera de Qatar. https://t.co/F4S5q4hpPB",False,Twitter Web App,,,,False,0,3,False,False,es,697cdae23424e31c7a30a0a2ccc4fdc9ff478e5be6661b77c48367b42bb0c98f,"la fifa presentó la pelota que será utilizada en los últimos cuatro partidos. en español ""al hilm"", significa ""el sueño"" el balón nuevo presenta un diseño con fondo dorado, motivos triangulares inspirados en los desiertos de la cuidad de doha y tiene la bandera de qatar.","['la', 'fifa', 'presentó', 'la', 'pelota', 'que', 'será', 'utilizada', 'en', 'los', 'últimos', 'cuatro', 'partidos', 'en', 'español', 'al', 'hilm', 'significa', 'el', 'sueño', 'el', 'balón', 'nuevo', 'presenta', 'un', 'diseño', 'con', 'fondo', 'dorado', 'motivos', 'triangulares', 'inspirados', 'en', 'los', 'desiertos', 'de', 'la', 'cuidad', 'de', 'doha', 'y', 'tiene', 'la', 'bandera', 'de', 'qatar']",neutro,0.575,neutro,0.733
10,47,2022-12-03 07:51:00,2022-12-11 03:52:00,tqm muchacho que nos dió estampitas del fifa,False,Twitter for Android,,,,False,0,0,False,False,es,58b5d6292829274a37fbe7cc96ded8d519ead20a984348d218716e8186d745ed,tqm muchacho que nos dió estampitas del fifa,"['tqm', 'muchacho', 'que', 'nos', 'dió', 'estampitas', 'del', 'fifa']",positivo,0.798,positivo,0.519
4,35,2022-05-19 03:40:00,2022-12-11 05:11:00,@i_oces @El_PROFE_FIFA @tutiofifa No va a bajar de 35 y cuando lo saquen de la tienda  va a subir al igual que lo hizo Verón,False,Twitter for Android,1.6016400000000003e+18,9.942399999999999e+17,i_oces,False,0,0,False,False,es,b51c9f6d690c9d08ac80f2f32637fe381451a721a305cdaec353ed47388dda79,no va a bajar de 35 y cuando lo saquen de la tienda va a subir al igual que lo hizo verón,"['no', 'va', 'a', 'bajar', 'de', '35', 'y', 'cuando', 'lo', 'saquen', 'de', 'la', 'tienda', 'va', 'a', 'subir', 'al', 'igual', 'que', 'lo', 'hizo', 'verón']",neutro,0.683,neutro,0.572
745,2949,2021-05-05 02:46:00,2022-12-11 02:10:00,"@d_andrelo @SC_ESPN Quizá me perdí la ""previa"", pero FIFA se va a encargar de ponerle punto final a este bochornoso episodio, lee: https://t.co/pBmbHMQQv1",False,Twitter Web App,1.60158e+18,2530030004.0,d_andrelo,True,0,0,False,False,es,238e6718c67e816f67209424eb711f10aef80d6a1fc7b995b564cc7239e9407c,"quizá me perdí la ""previa"", pero fifa se va a encargar de ponerle punto final a este bochornoso episodio, lee:","['quizá', 'me', 'perdí', 'la', 'previa', 'pero', 'fifa', 'se', 'va', 'a', 'encargar', 'de', 'ponerle', 'punto', 'final', 'a', 'este', 'bochornoso', 'episodio', 'lee']",neutro,0.596,negativo,0.64
46,157,2022-08-14 03:58:00,2022-12-11 00:53:00,"@arielipillo Se viene segunda entrevista de cristiano, donde va hablar de todo, su relación con el entrenador, sus compañeros, que la fifa los traicionó 😆😆😅",False,Twitter for iPhone,1.60174e+18,2448414226.0,arielipillo,False,0,8,False,False,es,da764b4ebbfa5a3c03724f20ecfdd3dca2d0a2aa6aea010bf2f85a95f82146d1,"se viene segunda entrevista de cristiano, donde va hablar de todo, su relación con el entrenador, sus compañeros, que la fifa los traicionó nervioso","['se', 'viene', 'segunda', 'entrevista', 'de', 'cristiano', 'donde', 'va', 'hablar', 'de', 'todo', 'su', 'relación', 'con', 'el', 'entrenador', 'sus', 'compañeros', 'que', 'la', 'fifa', 'los', 'traicionó', 'nervioso']",negativo,0.502,negativo,0.734
4848,1944,2012-08-20 21:15:00,2022-12-11 12:49:00,"Otra muestra de que MATEU es MATEU. Decide bien, es TLI por Juego Peligroso, pero ya empieza a hacer gestos, a llamar la atención, se pone ahí en medio en el saque, DEMASIADO DIALOGANTE…

Es su forma de ser, pero estos pequeños detalles no le ayudan nada. La FIFA sabrá. https://t.co/ViNDomLckW",False,Twitter Web App,1.60192e+18,770239886.0,BanderinEnAlto,False,0,5,False,False,es,8dee33e1d22fb93789ef50c4a168d48dfa1333d122b7801c67ca46a89ef7dece,"otra muestra de que mateu es mateu. decide bien, es tli por juego peligroso, pero ya empieza a hacer gestos, a llamar la atención, se pone ahí en medio en el saque, demasiado dialogante... es su forma de ser, pero estos pequeños detalles no le ayudan nada. la fifa sabrá.","['otra', 'muestra', 'de', 'que', 'mateu', 'es', 'mateu', 'decide', 'bien', 'es', 'tli', 'por', 'juego', 'peligroso', 'pero', 'ya', 'empieza', 'a', 'hacer', 'gestos', 'a', 'llamar', 'la', 'atención', 'se', 'pone', 'ahí', 'en', 'medio', 'en', 'el', 'saque', 'demasiado', 'dialogante', 'es', 'su', 'forma', 'de', 'ser', 'pero', 'estos', 'pequeños', 'detalles', 'no', 'le', 'ayudan', 'nada', 'la', 'fifa', 'sabrá']",negativo,0.819,negativo,0.76
474,283,2019-05-14 00:35:00,2022-12-11 05:25:00,RT @VALJIMEA: @repskywlkr Pero si ellos se subieron al pony desde que empezó el mundial con que tenían CUATRO ESTRELLAS POR CUATRO MUNDIALES?!?!!?! festejan cosas inexistentes que salieron de la prehistoria solo x que la fifa se los dijo jajaaajjaja,False,Twitter for Android,,,,False,1,0,False,False,es,993c273bbcb9f4dcf5719b12d566da4286ef3566d03ebec331a97055152dc919,rt : pero si ellos se subieron al pony desde que empezó el mundial con que tenían cuatro estrellas por cuatro mundiales?!?!!?! festejan cosas inexistentes que salieron de la prehistoria solo x que la fifa se los dijo jajaaajjaja,"['rt', 'pero', 'si', 'ellos', 'se', 'subieron', 'al', 'pony', 'desde', 'que', 'empezó', 'el', 'mundial', 'con', 'que', 'tenían', 'cuatro', 'estrellas', 'por', 'cuatro', 'mundiales', 'festejan', 'cosas', 'inexistentes', 'que', 'salieron', 'de', 'la', 'prehistoria', 'solo', 'x', 'que', 'la', 'fifa', 'se', 'los', 'dijo', 'jajaaajjaja']",negativo,0.875,negativo,0.661
1509,24,2022-07-14 21:34:00,2022-12-11 12:53:00,"@DiegoAn70580554 @NeuxFM @TeamVCyt @_thetonyg_ @XiRoOn_7 @Derlowen10 @fifagreiff @FIFAPOSTING @ChelseaFc__Lat @legas1710 @JoseAlep1 Comenta este video dale like y suscríbete al canal 

SORTEO DE PASE ESTELAR DE FIFA MOBILE
https://t.co/nGac9ve6JS",False,Twitter for iPhone,1.60166e+18,1.24908e+18,DiegoAn70580554,False,0,1,False,False,es,e796d1df392e2ff239678ee8cab81e0452a103503a23c7a4bc2c2f64211e94f4,comenta este video dale like y suscríbete al canal sorteo de pase estelar de fifa mobile,"['comenta', 'este', 'video', 'dale', 'like', 'y', 'suscríbete', 'al', 'canal', 'sorteo', 'de', 'pase', 'estelar', 'de', 'fifa', 'mobile']",neutro,0.518,neutro,0.817
732,1084,2018-12-20 14:22:00,2022-12-11 10:00:00,"@CarlosMaslaton Si yo fuera Maradona saldría en mondovision
para gritarle a la FIFA
¡Que ellos son el gran ladrón!
La vida es una tómbola... de noche y de día...",False,Twitter for Android,1.60188e+18,20856420.0,CarlosMaslaton,False,0,1,False,False,es,11642eb05abd2cfb28a1e12abb0a9fdbbe09099266a266e5ce2c9bdaf8f8286e,si yo fuera maradona saldría en mondovision para gritarle a la fifa ¡que ellos son el gran ladrón! la vida es una tómbola... de noche y de día...,"['si', 'yo', 'fuera', 'maradona', 'saldría', 'en', 'mondovision', 'para', 'gritarle', 'a', 'la', 'fifa', 'que', 'ellos', 'son', 'el', 'gran', 'ladrón', 'la', 'vida', 'es', 'una', 'tómbola', 'de', 'noche', 'y', 'de', 'día']",negativo,0.788,negativo,0.902
2,17,2022-07-18 04:57:00,2022-12-11 04:23:00,"@Sethca3 @El_PROFE_FIFA @tutiofifa baja el dia que se renueva el pack, baja unos 4 5 millones, momento donde se compra, especula y se vende ;)",False,Twitter Web App,1.60174e+18,1.54336e+18,Sethca3,False,0,1,False,False,es,c60e04fcdf54f23516e967d5d211b9cf87b0a313ff3a725eec4f50c37942cb62,"baja el dia que se renueva el pack, baja unos 4 5 millones, momento donde se compra, especula y se vende ;)","['baja', 'el', 'dia', 'que', 'se', 'renueva', 'el', 'pack', 'baja', 'unos', '4', '5', 'millones', 'momento', 'donde', 'se', 'compra', 'especula', 'y', 'se', 'vende']",neutro,0.851,positivo,0.517
3738,1216,2010-05-15 01:18:00,2022-12-11 14:52:00,RT @escobasybidones: Después del cagazo de Neymar y Kane en los penales hay que dimensionar lo de Lautaro ayer. Acá le hacían memes y lo más cerca de un penal definitorio que estuvieron debe haber sido en el FIFA.,False,Twitter for iPhone,,,,False,163,0,False,False,es,5128932613ca76bdd9c2c313bd2a3374431ab4f66942048d4fc3e58e6c6c866b,rt : después del cagazo de neymar y kane en los penales hay que dimensionar lo de lautaro ayer. acá le hacían memes y lo más cerca de un penal definitorio que estuvieron debe haber sido en el fifa.,"['rt', 'después', 'del', 'cagazo', 'de', 'neymar', 'y', 'kane', 'en', 'los', 'penales', 'hay', 'que', 'dimensionar', 'lo', 'de', 'lautaro', 'ayer', 'acá', 'le', 'hacían', 'memes', 'y', 'lo', 'más', 'cerca', 'de', 'un', 'penal', 'definitorio', 'que', 'estuvieron', 'debe', 'haber', 'sido', 'en', 'el', 'fifa']",negativo,0.517,negativo,0.737
11350,11357,2017-02-10 14:02:00,2022-12-11 13:06:00,"Maradona nos avisó lo q era la fifa, tal cual onu y oea, responden a oligarcas🤑😠 https://t.co/8H8B3ecauw",False,Twitter for Android,,,,True,0,1,False,False,es,c8332e0b39f1446adfe4bff27ca886b7c061e504361cddb273429b411714387e,"maradona nos avisó lo q era la fifa, tal cual onu y oea, responden a oligarcas enojado","['maradona', 'nos', 'avisó', 'lo', 'q', 'era', 'la', 'fifa', 'tal', 'cual', 'onu', 'y', 'oea', 'responden', 'a', 'oligarcas', 'enojado']",negativo,0.918,negativo,0.848
84,400,2010-01-25 18:14:00,2022-12-11 04:38:00,@OribePeralta @Ticketmaster_Me Los vende la FIFA y es por sorteo,False,Twitter for iPhone,1.60168e+18,1569312734.0,OribePeralta,False,0,0,False,False,es,59afe0b7c17d55585400a239e3a71d54a723e131a7b3feabd946494f10ca25ea,los vende la fifa y es por sorteo,"['los', 'vende', 'la', 'fifa', 'y', 'es', 'por', 'sorteo']",neutro,0.886,neutro,0.854
17,209,2021-05-12 00:07:00,2022-12-11 07:29:00,"@_fidelio_03 @josasc Después de ese partido, la FIFA, tuvo que implementar los partidos decisivos en simultáneo.",False,Twitter for Android,1.6017700000000003e+18,1.1112900000000001e+18,_fidelio_03,False,0,0,False,False,es,d8d1da23c9028444e8716e7d8817797a6cdd5a6f95e566b85b07ff8c00e6a2e7,"después de ese partido, la fifa, tuvo que implementar los partidos decisivos en simultáneo.","['después', 'de', 'ese', 'partido', 'la', 'fifa', 'tuvo', 'que', 'implementar', 'los', 'partidos', 'decisivos', 'en', 'simultáneo']",neutro,0.688,neutro,0.696
138,1248,2019-09-16 15:40:00,2022-12-11 12:46:00,"RT @pocaspulgasyo: El mufa otra vez, tanto q pertenece a no se q mi3rda d la fifa,  después q los maltrataron, escupieron y con el árbitro parcial, sancionan 1 wevada. Q la sigan chupando. Les duela la cola https://t.co/62R5DPUs8z",False,Twitter for Android,,,,False,5,0,False,False,es,e1c211c8f22158a952c793009aee91a2d0136e148f6ff01fe3a339d8d17f91b3,"rt : el mufa otra vez, tanto q pertenece a no se q mi3rda d la fifa, después q los maltrataron, escupieron y con el árbitro parcial, sancionan 1 wevada. q la sigan chupando. les duela la cola","['rt', 'el', 'mufa', 'otra', 'vez', 'tanto', 'q', 'pertenece', 'a', 'no', 'se', 'q', 'mi3rda', 'd', 'la', 'fifa', 'después', 'q', 'los', 'maltrataron', 'escupieron', 'y', 'con', 'el', 'árbitro', 'parcial', 'sancionan', '1', 'wevada', 'q', 'la', 'sigan', 'chupando', 'les', 'duela', 'la', 'cola']",negativo,0.959,negativo,0.953
204,505,2011-03-13 14:22:00,2022-12-11 12:46:00,@marcalpalazzolo @mauriciomacri Será  por eso que la FIFA de la que forma parte pidió  sanciones para Argentina?,False,Twitter for Android,1.60155e+18,1.20786e+18,marcalpalazzolo,False,0,0,False,False,es,9f69b9313148992dccf9a72f5f2bda667e7168e5a1fdd1586f9d9693ded28ecb,será por eso que la fifa de la que forma parte pidió sanciones para argentina?,"['será', 'por', 'eso', 'que', 'la', 'fifa', 'de', 'la', 'que', 'forma', 'parte', 'pidió', 'sanciones', 'para', 'argentina']",negativo,0.528,negativo,0.769
12,53,2020-10-19 00:11:00,2022-12-11 05:43:00,Definitivamente el peor mundial y con más cosas que te ponen a dudar si realmente la FIFA en tan corrupta,False,Twitter for Android,,,,False,0,0,False,False,es,2fe4f04dcdbfdf53b392fc82943cdb0335bcbb0ba03aa7e6061d80a59ddd443d,definitivamente el peor mundial y con más cosas que te ponen a dudar si realmente la fifa en tan corrupta,"['definitivamente', 'el', 'peor', 'mundial', 'y', 'con', 'más', 'cosas', 'que', 'te', 'ponen', 'a', 'dudar', 'si', 'realmente', 'la', 'fifa', 'en', 'tan', 'corrupta']",negativo,0.981,negativo,0.958
1669,165,2012-03-01 17:47:00,2022-12-11 09:53:00,"FIFA anuncia el nuevo balón oficial para las semifinales y la final de la Copa Mundial 2022. La pelota 'Al Hilm' se traduce como 'El sueño' en árabe. Incluyendo una nueva foto del trofeo de la Copa del Mundo 2022 
#FIFAWorldCup #Qatar2022 https://t.co/J3IZuwZPOj",False,Twitter for Android,,,,False,1,1,False,False,es,cc8907f2be7a98f6e0655c53de8f69716314e63edfc0af032b93c36fb7b31fc9,fifa anuncia el nuevo balón oficial para las semifinales y la final de la copa mundial 2022. la pelota 'al hilm' se traduce como 'el sueño' en árabe. incluyendo una nueva foto del trofeo de la copa del mundo 2022 fifaworldcup qatar2022,"['fifa', 'anuncia', 'el', 'nuevo', 'balón', 'oficial', 'para', 'las', 'semifinales', 'y', 'la', 'final', 'de', 'la', 'copa', 'mundial', '2022', 'la', 'pelota', 'al', 'hilm', 'se', 'traduce', 'como', 'el', 'sueño', 'en', 'árabe', 'incluyendo', 'una', 'nueva', 'foto', 'del', 'trofeo', 'de', 'la', 'copa', 'del', 'mundo', '2022', 'fifaworldcup', 'qatar2022']",neutro,0.689,neutro,0.685
31,24,2021-12-27 07:36:00,2022-12-11 13:27:00,@julioalbertoig2 @C5N No metan a la política! Entiendo que Macri se lleva bien con la FIFA y que todo lo que le gritó Maradona  sea verdad .,False,Twitter for Android,1.60159e+18,7.2062e+17,julioalbertoig2,False,0,0,False,False,es,254c5d5f2f1e7e72ed455193ef71336d64f3b7211fc6726dd28e08ab504bbb7f,no metan a la política! entiendo que macri se lleva bien con la fifa y que todo lo que le gritó maradona sea verdad .,"['no', 'metan', 'a', 'la', 'política', 'entiendo', 'que', 'macri', 'se', 'lleva', 'bien', 'con', 'la', 'fifa', 'y', 'que', 'todo', 'lo', 'que', 'le', 'gritó', 'maradona', 'sea', 'verdad']",neutro,0.646,negativo,0.438
137850,269,2012-07-04 20:51:00,2022-12-11 06:00:00,"🇦🇷🗣️ Lionel Messi destroza el cometido de Mateu Lahoz y repasa a Van Gaal: “Teníamos miedo: la FIFA no puede poner un árbitro así, que no está a la altura” https://t.co/lFuuQpb5UL https://t.co/Ek4sn3HRti",False,TweetDeck,,,,False,0,0,False,False,es,936579621b8de981e7d882d193f3f14a3e92632bac2ce89489ecb1ec878d3bbd,"lionel messi destroza el cometido de mateu lahoz y repasa a van gaal: “teníamos miedo: la fifa no puede poner un árbitro así, que no está a la altura”","['lionel', 'messi', 'destroza', 'el', 'cometido', 'de', 'mateu', 'lahoz', 'y', 'repasa', 'a', 'van', 'gaal', 'teníamos', 'miedo', 'la', 'fifa', 'no', 'puede', 'poner', 'un', 'árbitro', 'así', 'que', 'no', 'está', 'a', 'la', 'altura']",negativo,0.973,negativo,0.947
175,368,2011-10-20 00:52:00,2022-12-11 05:17:00,"FIFA, Comebol y asociados dan, una vez más, muestras de su falta ética y moral. Frente a quejas concretas, buscan penalizar a las víctimas en lugar de evaluar seriamente la actuación de los victimarios juezes.",False,Twitter for iPhone,,,,False,0,0,False,False,es,4386914ddb000e81c3c15fcac290ef4a8c592bf538150f7043881f6500dad37f,"fifa, comebol y asociados dan, una vez más, muestras de su falta ética y moral. frente a quejas concretas, buscan penalizar a las víctimas en lugar de evaluar seriamente la actuación de los victimarios juezes.","['fifa', 'comebol', 'y', 'asociados', 'dan', 'una', 'vez', 'más', 'muestras', 'de', 'su', 'falta', 'ética', 'y', 'moral', 'frente', 'a', 'quejas', 'concretas', 'buscan', 'penalizar', 'a', 'las', 'víctimas', 'en', 'lugar', 'de', 'evaluar', 'seriamente', 'la', 'actuación', 'de', 'los', 'victimarios', 'juezes']",negativo,0.976,negativo,0.934
1685,765,2012-04-06 14:32:00,2022-12-11 05:34:00,"RT @scr_78: La FIFA analiza una sanción económica a la AFA x la conducta de los jugadores ayer. 
Presidente ojos color cloaca, habilite la partida para el pago de la multa, ya la pagamos con impuestos.",False,Twitter for Android,,,,False,5,0,False,False,es,69f52c1b81b6c13a1b1fb1c8e80381291a6570af8b66ddd954b86807ccd8f774,"rt : la fifa analiza una sanción económica a la afa x la conducta de los jugadores ayer. presidente ojos color cloaca, habilite la partida para el pago de la multa, ya la pagamos con impuestos.","['rt', 'la', 'fifa', 'analiza', 'una', 'sanción', 'económica', 'a', 'la', 'afa', 'x', 'la', 'conducta', 'de', 'los', 'jugadores', 'ayer', 'presidente', 'ojos', 'color', 'cloaca', 'habilite', 'la', 'partida', 'para', 'el', 'pago', 'de', 'la', 'multa', 'ya', 'la', 'pagamos', 'con', 'impuestos']",negativo,0.721,negativo,0.708
18,64,2010-03-16 18:50:00,2022-12-11 14:01:00,RT @AristeguiOnline: Qatar 2022: FIFA abre expediente disciplinario contra Argentina tras partido ante Países Bajos https://t.co/Qn8dw5nnRN,False,Twitter for Android,,,,False,16,0,False,False,es,80a47682db20c1b25eb1dd199409f5561571cc116e48360452de07945e16a29f,rt : qatar 2022: fifa abre expediente disciplinario contra argentina tras partido ante países_bajos,"['rt', 'qatar', '2022', 'fifa', 'abre', 'expediente', 'disciplinario', 'contra', 'argentina', 'tras', 'partido', 'ante', 'países_bajos']",neutro,0.679,neutro,0.746
27,146,2017-05-30 02:59:00,2022-12-11 06:18:00,@fifa_droid Jona me haría ilusion tener este pase https://t.co/2RGxNxyOmO,False,Twitter Web App,1.60173e+18,3154637689.0,fifa_droid,False,1,2,False,False,es,85247956d86d3d0633d9af3a0ba68832aaf7ea5b51031b83ecec07b39670b4fc,jona me haría ilusion tener este pase,"['jona', 'me', 'haría', 'ilusion', 'tener', 'este', 'pase']",positivo,0.868,positivo,0.641
114,1080,2021-01-02 18:30:00,2022-12-11 00:40:00,"RT @TelemundoSports: 🤔 ¿Cuándo nació el enojo de #Messi con Van Gaal?

😡 En un final encendido, el 10 de #ARG tuvo un fuerte cruce con el DT de #NED 

🧐 Entérate de la razón aquí ➡️ https://t.co/vPuemsesjc

#MundialTelemundo #ElMundialLoEsTodo #Qatar2022 https://t.co/711JNsCPrO",False,Twitter for iPhone,,,,False,1,0,False,False,es,c7d5177891853df02e52b5be2c479595350f2bfa09be87585fcc23b6667c9dd7,"rt : duda ¿cuándo nació el enojo de messi con van gaal? enojado en un final encendido, el 10 de arg tuvo un fuerte cruce con el dt de ned entérate de la razón aquí mundialtelemundo elmundialloestodo qatar2022","['rt', 'duda', 'cuándo', 'nació', 'el', 'enojo', 'de', 'messi', 'con', 'van', 'gaal', 'enojado', 'en', 'un', 'final', 'encendido', 'el', '10', 'de', 'arg', 'tuvo', 'un', 'fuerte', 'cruce', 'con', 'el', 'dt', 'de', 'ned', 'entérate', 'de', 'la', 'razón', 'aquí', 'mundialtelemundo', 'elmundialloestodo', 'qatar2022']",neutro,0.56,negativo,0.606
0,1,2022-02-21 21:27:00,2022-12-11 01:23:00,@MadridTotal_ Es la fifa y la uefa en un solo club,False,Twitter for Android,1.60174e+18,1.15063e+18,MadridTotal_,False,0,1,False,False,es,3e351a35a1eb08d9f3f0f04e542b5c1809f6a1c5c2501a9fd4f91dbe71ab5eb5,es la fifa y la uefa en un solo club,"['es', 'la', 'fifa', 'y', 'la', 'uefa', 'en', 'un', 'solo', 'club']",negativo,0.588,neutro,0.733
166,225,2022-05-07 04:04:00,2022-12-11 02:16:00,"Hay mucho ignorante así, personas que en su vida sintieron presión alguna jugando a este hermoso deporte, jugar al FIFA no es lo mismo y ya por eso significa que sabes... 🤷🏼‍♂️ https://t.co/8P28LQoS5a",False,Twitter for Android,,,,True,1,1,False,False,es,3ccf33fe2a607ed2de290af1e6aa7648fe1fc9c4efbb79842033851b1494b646,"hay mucho ignorante así, personas que en su vida sintieron presión alguna jugando a este hermoso deporte, jugar al fifa no es lo mismo y ya por eso significa que sabes...","['hay', 'mucho', 'ignorante', 'así', 'personas', 'que', 'en', 'su', 'vida', 'sintieron', 'presión', 'alguna', 'jugando', 'a', 'este', 'hermoso', 'deporte', 'jugar', 'al', 'fifa', 'no', 'es', 'lo', 'mismo', 'y', 'ya', 'por', 'eso', 'significa', 'que', 'sabes']",negativo,0.936,negativo,0.896
131695,763,2007-09-14 14:18:00,2022-12-11 12:05:00,"#QATAR2022 SELECCIÓN ARGENTINA FIFA abrió un expediente disciplinario contra la AFA: Apuntan a Messi y al Dibu
https://t.co/AzDPgoZDpV https://t.co/TCBk3HOMII",False,TweetDeck,,,,False,2,3,False,False,es,f35a4361c90a957cacfceb58aa9965203ac542bdb63b554e954f329caa09cfe2,qatar2022 selección argentina fifa abrió un expediente disciplinario contra la afa: apuntan a messi y al dibu,"['qatar2022', 'selección', 'argentina', 'fifa', 'abrió', 'un', 'expediente', 'disciplinario', 'contra', 'la', 'afa', 'apuntan', 'a', 'messi', 'y', 'al', 'dibu']",neutro,0.593,negativo,0.571
372,100,2013-01-19 06:21:00,2022-12-11 14:09:00,"RT @C5N: ⚽ Mundial Qatar 2022: la FIFA lanzó Al Hilm, la pelota oficial de las semifinales https://t.co/BqtpjhIPHw",False,Twitter for Android,,,,False,1,0,False,False,es,1671829beabf0072b98bf8bb0d084785a151b8f133fca7737c5097d6f0de7137,"rt : mundial qatar 2022: la fifa lanzó al hilm, la pelota oficial de las semifinales","['rt', 'mundial', 'qatar', '2022', 'la', 'fifa', 'lanzó', 'al', 'hilm', 'la', 'pelota', 'oficial', 'de', 'las', 'semifinales']",neutro,0.753,neutro,0.894
73,220,2019-08-31 17:16:00,2022-12-11 02:05:00,"La declaración de Pepe, los holandeses, sumado a que la FIFA nos abrió un expediente por lo de ayer, no da otra cosa más para pensar que hoy, es Argentina contra el mundo. Corta",False,Twitter for Android,,,,False,0,0,False,False,es,a06d648eb64c785ad24b7261133a1c5e1c9d6dd5aff1b123d160fe00ab38ae41,"la declaración de pepe, los holandeses, sumado a que la fifa nos abrió un expediente por lo de ayer, no da otra cosa más para pensar que hoy, es argentina contra el mundo. corta","['la', 'declaración', 'de', 'pepe', 'los', 'holandeses', 'sumado', 'a', 'que', 'la', 'fifa', 'nos', 'abrió', 'un', 'expediente', 'por', 'lo', 'de', 'ayer', 'no', 'da', 'otra', 'cosa', 'más', 'para', 'pensar', 'que', 'hoy', 'es', 'argentina', 'contra', 'el', 'mundo', 'corta']",negativo,0.951,negativo,0.709
2973,4990,2021-02-16 04:42:00,2022-12-11 03:37:00,Lo que les DUELE....EL SACO FIFA!!!!...largan espuma y nosotros tan empachados de pochoclos!!!🤣 https://t.co/eb9T0BuC9v,False,Twitter for Android,,,,False,24,60,False,False,es,f54e10c1f9f6a7c931f10f9e33e92dd3926cc97b8935b30a6184628d892b7cef,lo que les duele....el saco fifa!!!!...largan espuma y nosotros tan empachados de pochoclos!!! feliz,"['lo', 'que', 'les', 'duele', 'el', 'saco', 'fifa!!!!', 'largan', 'espuma', 'y', 'nosotros', 'tan', 'empachados', 'de', 'pochoclos', 'feliz']",negativo,0.943,negativo,0.956
11,51,2012-01-20 17:20:00,2022-12-11 13:38:00,"@adancv @EduAguirre7 A messi le hacen copas America cada año pa que se pueda ganar una y en el mundial le hacen camino🤣, y lamentable las publicaciones de la Fifa cuando gana Argentina, casi ni se nota, el tipi mete una mano descarada pero no lo van a hechar nunca jajaja, si es su copa.",False,Twitter for Android,1.60165e+18,52471156.0,adancv,False,0,0,False,False,es,43bf809c6b30e153f47e7ce9e758189efce42a27d465dcb7bf0f6a0ef36286ba,"a messi le hacen copas america cada año pa que se pueda ganar una y en el mundial le hacen camino feliz, y lamentable las publicaciones de la fifa cuando gana argentina, casi ni se nota, el tipi mete una mano descarada pero no lo van a hechar nunca jajaja, si es su copa.","['a', 'messi', 'le', 'hacen', 'copas', 'america', 'cada', 'año', 'pa', 'que', 'se', 'pueda', 'ganar', 'una', 'y', 'en', 'el', 'mundial', 'le', 'hacen', 'camino', 'feliz', 'y', 'lamentable', 'las', 'publicaciones', 'de', 'la', 'fifa', 'cuando', 'gana', 'argentina', 'casi', 'ni', 'se', 'nota', 'el', 'tipi', 'mete', 'una', 'mano', 'descarada', 'pero', 'no', 'lo', 'van', 'a', 'hechar', 'nunca', 'jajaja', 'si', 'es', 'su', 'copa']",negativo,0.906,negativo,0.891
13,27,2021-09-22 20:45:00,2022-12-11 02:50:00,"@alexsilvestreSZ @rnovolveralos70 Y unos por calentura y otros por soberbios, sinceramente los primeros reflejos del gobierno blanco de Pou los segundos reflejos del gobierno corrupto de la condenada a prisión CFK. Es lo que hay, de parte dla FIFA unas palmadas en la cola a la AFA y a jugar los semifinales.",False,Twitter for Android,1.60141e+18,297457279.0,alexsilvestreSZ,False,0,0,False,False,es,8bcaa902485df99120b36c627e59b6e1955b9f9c8e541797919dd41a23e505de,"y unos por calentura y otros por soberbios, sinceramente los primeros reflejos del gobierno blanco de pou los segundos reflejos del gobierno corrupto de la condenada a prisión cfk. es lo que hay, de parte dla fifa unas palmadas en la cola a la afa y a jugar los semifinales.","['y', 'unos', 'por', 'calentura', 'y', 'otros', 'por', 'soberbios', 'sinceramente', 'los', 'primeros', 'reflejos', 'del', 'gobierno', 'blanco', 'de', 'pou', 'los', 'segundos', 'reflejos', 'del', 'gobierno', 'corrupto', 'de', 'la', 'condenada', 'a', 'prisión', 'cfk', 'es', 'lo', 'que', 'hay', 'de', 'parte', 'dla', 'fifa', 'unas', 'palmadas', 'en', 'la', 'cola', 'a', 'la', 'afa', 'y', 'a', 'jugar', 'los', 'semifinales']",negativo,0.956,negativo,0.889
